"","Date","Decimal.median.time","Hours","Month","Year","Block","Zone","Skipper","SST","Fraction.moon.illuminated","Fishing.pressure.all.years","NumberCaught","Method","Target","response","log.NumberCaught","Location","log.Hours"
"4254","9/09/2013",5.5,1,9,2013,135253,1,"D",27.61,0.14,801,42,"TL","Spanish",0,3.76120011569356,"All",0.693147180559945
"4255","9/09/2013",8.5,1,9,2013,135253,1,"D",27.61,0.14,801,7,"TL","Spanish",0,2.07944154167984,"All",0.693147180559945
"4256","9/09/2013",16.75,1.5,9,2013,131253,1,"D",27.51,0.14,1,71,"TL","Spanish",0,4.27666611901606,"All",0.916290731874155
"4257","9/09/2013",7.13,2.25,9,2013,135253,1,"I",27.61,0.14,801,51,"TL","Spanish",2,3.95124371858143,"All",1.17865499634165
"4258","9/09/2013",14.5,1,9,2013,141250,1,"I",27.9549995,0.14,682,10,"TL","Spanish",0,2.39789527279837,"All",0.693147180559945
"4259","9/09/2013",17.88,1.75,9,2013,140251,1,"I",27.859999,0.14,752,27,"TL","Spanish",0,3.3322045101752,"All",1.01160091167848
"4260","10/09/2013",5.5,1,9,2013,131254,1,"D",27.39,0.23,355,102,"TL","Spanish",0,4.63472898822964,"All",0.693147180559945
"4261","10/09/2013",16.75,1.5,9,2013,131254,1,"D",27.39,0.23,355,65,"TL","Spanish",0,4.18965474202643,"All",0.916290731874155
"4262","10/09/2013",7.13,2.25,9,2013,141250,1,"I",27.819999,0.23,682,83,"TL","Spanish",2,4.43081679884331,"All",1.17865499634165
"4263","10/09/2013",15.5,1,9,2013,141250,1,"I",27.7249995,0.23,682,1,"TL","Spanish",0,0.693147180559945,"All",0.693147180559945
"4264","10/09/2013",17.75,1.5,9,2013,140251,1,"I",27.7949995,0.23,752,8,"TL","Spanish",0,2.19722457733622,"All",0.916290731874155
"4265","11/09/2013",5.5,1,9,2013,131254,1,"D",27.5,0.33,355,45,"TL","Spanish",0,3.8286413964891,"All",0.693147180559945
"4266","11/09/2013",16.63,1.25,9,2013,125260,1,"D",27.625,0.33,77,9,"TL","Spanish",0,2.30258509299405,"All",0.810930216216329
"4267","11/09/2013",7.13,2.25,9,2013,141250,1,"I",27.62,0.33,682,11,"TL","Spanish",1,2.484906649788,"All",1.17865499634165
"4268","11/09/2013",14.5,1,9,2013,142245,1,"I",27.8049995,0.33,674,34,"TL","Spanish",2,3.55534806148941,"All",0.693147180559945
"4269","11/09/2013",16.63,3.25,9,2013,142245,1,"I",27.8049995,0.33,674,23,"TL","Spanish",0,3.17805383034795,"All",1.44691898293633
"4270","12/09/2013",5.5,1,9,2013,124260,1,"D",27.75,0.44,33,20,"TL","Spanish",0,3.04452243772342,"All",0.693147180559945
"4271","12/09/2013",7.5,1,9,2013,123260,1,"D",27.75,0.44,107,28,"TL","Spanish",0,3.36729582998647,"All",0.693147180559945
"4272","12/09/2013",13.38,0.75,9,2013,123262,1,"D",27.73,0.44,93,107,"TL","Spanish",0,4.68213122712422,"All",0.559615787935423
"4273","12/09/2013",17.5,1,9,2013,123262,1,"D",27.73,0.44,93,83,"TL","Spanish",0,4.43081679884331,"All",0.693147180559945
"4274","12/09/2013",6.75,1.5,9,2013,145242,1,"I",27.78,0.44,242,11,"TL","Spanish",0,2.484906649788,"All",0.916290731874155
"4275","12/09/2013",10.75,1.5,9,2013,150241,1,"I",27.6,0.44,226,29,"TL","Spanish",0,3.40119738166216,"All",0.916290731874155
"4276","12/09/2013",14.5,1,9,2013,150241,1,"I",27.6,0.44,226,0,"TL","Spanish",0,0,"All",0.693147180559945
"4277","12/09/2013",17.75,1.5,9,2013,150241,1,"I",27.6,0.44,226,6,"TL","Spanish",0,1.94591014905531,"All",0.916290731874155
"4278","13/09/2013",5.5,1,9,2013,123262,1,"D",27.77,0.55,93,51,"TL","Spanish",0,3.95124371858143,"All",0.693147180559945
"4279","13/09/2013",16.63,1.25,9,2013,123262,1,"D",27.77,0.55,93,93,"TL","Spanish",0,4.54329478227,"All",0.810930216216329
"4280","13/09/2013",7.75,1.5,9,2013,151241,1,"I",27.539999,0.55,73,16,"TL","Spanish",0,2.83321334405622,"All",0.916290731874155
"4281","13/09/2013",11.13,2.25,9,2013,150241,1,"I",27.5649995,0.55,226,22,"TL","Spanish",0,3.13549421592915,"All",1.17865499634165
"4282","14/09/2013",9.5,1,9,2013,130255,1,"D",27.58,0.67,106,10,"TL","Spanish",0,2.39789527279837,"All",0.693147180559945
"4283","14/09/2013",16.63,1.25,9,2013,131254,1,"D",27.59,0.67,355,39,"TL","Spanish",0,3.68887945411394,"All",0.810930216216329
"4284","14/09/2013",7,2,9,2013,141250,1,"I",27.525,0.67,682,21,"TL","Spanish",1,3.09104245335832,"All",1.09861228866811
"4285","18/09/2013",5.38,0.75,9,2013,143245,1,"D",27.405,0.86,154,10,"TL","Spanish",0,2.39789527279837,"All",0.559615787935423
"4286","18/09/2013",17.5,1,9,2013,141250,1,"D",27.5049995,0.86,682,12,"TL","Spanish",0,2.56494935746154,"All",0.693147180559945
"4287","19/09/2013",17.5,1,9,2013,141250,1,"D",27.9299995,0.93,682,12,"TL","Spanish",0,2.56494935746154,"All",0.693147180559945
"4288","20/09/2013",5.63,1.25,9,2013,135253,1,"D",27.825,0.98,801,20,"TL","Spanish",0,3.04452243772342,"All",0.810930216216329
"4289","20/09/2013",15.75,1.5,9,2013,131254,1,"D",27.8,0.98,355,98,"TL","Spanish",0,4.59511985013459,"All",0.916290731874155
"4290","21/09/2013",5.63,1.25,9,2013,131254,1,"D",27.849998,1,355,42,"TL","Spanish",0,3.76120011569356,"All",0.810930216216329
"4291","21/09/2013",16.75,1.5,9,2013,131254,1,"D",27.849998,1,355,37,"TL","Spanish",0,3.63758615972639,"All",0.916290731874155
"4292","22/09/2013",5.38,0.75,9,2013,131254,1,"D",27.68,0.99,355,35,"TL","Spanish",0,3.58351893845611,"All",0.559615787935423
"4293","22/09/2013",17.5,1,9,2013,125260,1,"D",27.88,0.99,77,8,"TL","Spanish",0,2.19722457733622,"All",0.693147180559945
"4294","23/09/2013",5.38,0.75,9,2013,124260,1,"D",27.855,0.97,33,7,"TL","Spanish",0,2.07944154167984,"All",0.559615787935423
"4295","23/09/2013",11.5,1,9,2013,123262,1,"D",27.84,0.97,93,2,"TL","Spanish",0,1.09861228866811,"All",0.693147180559945
"4296","23/09/2013",17.5,1,9,2013,125260,1,"D",27.8625,0.97,77,8,"TL","Spanish",0,2.19722457733622,"All",0.693147180559945
"4297","24/09/2013",5.38,0.75,9,2013,123260,1,"D",27.835,0.92,107,5,"TL","Spanish",0,1.79175946922805,"All",0.559615787935423
"4298","24/09/2013",17.5,1,9,2013,123262,1,"D",27.85,0.92,93,59,"TL","Spanish",0,4.0943445622221,"All",0.693147180559945
"4299","28/09/2013",6.63,1.25,9,2013,125261,1,"I",27.95,0.6,47,22,"TL","Spanish",0,3.13549421592915,"All",0.810930216216329
"4300","28/09/2013",10.38,0.75,9,2013,123260,1,"I",27.895,0.6,107,2,"TL","Spanish",0,1.09861228866811,"All",0.559615787935423
"4301","28/09/2013",13.38,0.75,9,2013,125261,1,"I",27.95,0.6,47,2,"TL","Spanish",0,1.09861228866811,"All",0.559615787935423
"4302","28/09/2013",17.75,1.5,9,2013,130255,1,"I",27.595,0.6,106,12,"TL","Spanish",0,2.56494935746154,"All",0.916290731874155
"4303","29/09/2013",6.75,1.5,9,2013,135253,1,"I",27.9299995,0.5,801,109,"TL","Spanish",4,4.70048036579242,"All",0.916290731874155
"4304","29/09/2013",12.63,1.25,9,2013,140251,1,"I",28.0899995,0.5,752,3,"TL","Spanish",3,1.38629436111989,"All",0.810930216216329
"4305","29/09/2013",14.25,0.5,9,2013,140252,1,"I",28.1,0.5,277,1,"TL","Spanish",0,0.693147180559945,"All",0.405465108108164
"4306","29/09/2013",18,2,9,2013,135253,1,"I",27.9299995,0.5,801,18,"TL","Spanish",5,2.94443897916644,"All",1.09861228866811
"4307","30/09/2013",6.63,1.25,9,2013,142245,1,"I",27.6199995,0.41,674,20,"TL","Spanish",6,3.04452243772342,"All",0.810930216216329
"4308","30/09/2013",14.5,1,9,2013,145242,1,"I",27.47,0.41,242,24,"TL","Spanish",0,3.2188758248682,"All",0.693147180559945
"4309","30/09/2013",17.88,1.75,9,2013,145242,1,"I",27.47,0.41,242,26,"TL","Spanish",0,3.29583686600433,"All",1.01160091167848
"4310","1/10/2013",6.75,1.5,10,2013,150241,1,"I",27.7649995,0.15,226,8,"TL","Spanish",3,2.19722457733622,"All",0.916290731874155
"4311","1/10/2013",11.75,1.5,10,2013,150241,1,"I",27.7649995,0.15,226,133,"TL","Spanish",0,4.89783979995091,"All",0.916290731874155
"4312","1/10/2013",15.38,0.75,10,2013,150241,1,"I",27.7649995,0.15,226,12,"TL","Spanish",0,2.56494935746154,"All",0.559615787935423
"4313","1/10/2013",17.75,1.5,10,2013,150241,1,"I",27.7649995,0.15,226,10,"TL","Spanish",0,2.39789527279837,"All",0.916290731874155
"4314","2/10/2013",6.75,1.5,10,2013,142245,1,"I",28.125,0.09,674,15,"TL","Spanish",5,2.77258872223978,"All",0.916290731874155
"4315","2/10/2013",11.5,1,10,2013,141250,1,"I",28.515,0.09,682,3,"TL","Spanish",3,1.38629436111989,"All",0.693147180559945
"4316","2/10/2013",15.75,1.5,10,2013,142245,1,"I",28.125,0.09,674,7,"TL","Spanish",4,2.07944154167984,"All",0.916290731874155
"4317","2/10/2013",18.75,1.5,10,2013,142245,1,"I",28.125,0.09,674,9,"TL","Spanish",4,2.30258509299405,"All",0.916290731874155
"4318","3/10/2013",7,2,10,2013,150241,1,"I",28.045,0.04,226,52,"TL","Spanish",0,3.97029191355212,"All",1.09861228866811
"4319","3/10/2013",12.5,1,10,2013,145240,1,"I",28.04,0.04,92,29,"TL","Spanish",0,3.40119738166216,"All",0.693147180559945
"4320","3/10/2013",16.63,1.25,10,2013,150241,1,"I",28.045,0.04,226,30,"TL","Spanish",0,3.43398720448515,"All",0.810930216216329
"4321","3/10/2013",18.63,1.25,10,2013,150241,1,"I",28.045,0.04,226,22,"TL","Spanish",3,3.13549421592915,"All",0.810930216216329
"4322","4/10/2013",6.63,1.25,10,2013,150241,1,"I",28.2149995,0.01,226,30,"TL","Spanish",0,3.43398720448515,"All",0.810930216216329
"4323","4/10/2013",10.38,0.75,10,2013,145242,1,"I",28.3099985,0.01,242,9,"TL","Spanish",0,2.30258509299405,"All",0.559615787935423
"4324","4/10/2013",12.5,1,10,2013,150241,1,"I",28.2149995,0.01,226,26,"TL","Spanish",0,3.29583686600433,"All",0.693147180559945
"4325","4/10/2013",18.25,2.5,10,2013,150241,1,"I",28.2149995,0.01,226,77,"TL","Spanish",3,4.35670882668959,"All",1.25276296849537
"4326","4/10/2013",7.5,1,10,2013,123262,1,"D",28.61,0.01,93,11,"TL","Spanish",0,2.484906649788,"All",0.693147180559945
"4327","4/10/2013",17.5,1,10,2013,123262,1,"D",28.61,0.01,93,6,"TL","Spanish",0,1.94591014905531,"All",0.693147180559945
"4328","5/10/2013",6.88,1.75,10,2013,150241,1,"I",28.435,0,226,2,"TL","Spanish",2,1.09861228866811,"All",1.01160091167848
"4329","5/10/2013",18,2,10,2013,141250,1,"I",28.4999995,0,682,24,"TL","Spanish",3,3.2188758248682,"All",1.09861228866811
"4330","5/10/2013",5.5,1,10,2013,125260,1,"D",28.635,0,77,5,"TL","Spanish",0,1.79175946922805,"All",0.693147180559945
"4331","5/10/2013",16.75,1.5,10,2013,131254,1,"D",28.81,0,355,80,"TL","Spanish",0,4.39444915467244,"All",0.916290731874155
"4332","6/10/2013",6.75,1.5,10,2013,141250,1,"I",28.3949985,0.02,682,58,"TL","Spanish",3,4.07753744390572,"All",0.916290731874155
"4333","6/10/2013",11.38,0.75,10,2013,140251,1,"I",28.4349995,0.02,752,21,"TL","Spanish",5,3.09104245335832,"All",0.559615787935423
"4334","6/10/2013",13.38,0.75,10,2013,140251,1,"I",28.445,0.02,752,2,"TL","Spanish",0,1.09861228866811,"All",0.559615787935423
"4335","6/10/2013",18.25,2.5,10,2013,140251,1,"I",28.4349995,0.02,752,33,"TL","Spanish",6,3.52636052461616,"All",1.25276296849537
"4336","6/10/2013",4.5,1,10,2013,131254,1,"D",28.539999,0.02,355,26,"TL","Spanish",0,3.29583686600433,"All",0.693147180559945
"4337","6/10/2013",16.75,1.5,10,2013,131254,1,"D",28.539999,0.02,355,30,"TL","Spanish",0,3.43398720448515,"All",0.916290731874155
"4338","7/10/2013",7.08,2.166666667,10,2013,135253,1,"I",28.5099995,0.06,801,86,"TL","Spanish",2,4.46590811865458,"All",1.15267951004365
"4339","7/10/2013",12.25,0.5,10,2013,140251,1,"I",28.5549995,0.06,752,1,"TL","Spanish",0,0.693147180559945,"All",0.405465108108164
"4340","7/10/2013",13.25,0.5,10,2013,141250,1,"I",28.404999,0.06,682,2,"TL","Spanish",0,1.09861228866811,"All",0.405465108108164
"4341","7/10/2013",18,2,10,2013,141250,1,"I",28.404999,0.06,682,22,"TL","Spanish",3,3.13549421592915,"All",1.09861228866811
"4342","7/10/2013",5.5,1,10,2013,135253,1,"D",28.5099995,0.06,801,7,"TL","Spanish",0,2.07944154167984,"All",0.693147180559945
"4343","7/10/2013",11.5,1,10,2013,140252,1,"D",28.5549995,0.06,277,7,"TL","Spanish",0,2.07944154167984,"All",0.693147180559945
"4344","7/10/2013",16.75,1.5,10,2013,141250,1,"D",28.555,0.06,682,29,"TL","Spanish",0,3.40119738166216,"All",0.916290731874155
"4345","8/10/2013",7.08,2.166666667,10,2013,135253,1,"I",28.695,0.12,801,67,"TL","Spanish",8,4.21950770517611,"All",1.15267951004365
"4346","8/10/2013",12.38,0.75,10,2013,140253,1,"I",29.3399995,0.12,126,5,"TL","Spanish",0,1.79175946922805,"All",0.559615787935423
"4347","8/10/2013",18.13,2.25,10,2013,140251,1,"I",28.77,0.12,752,66,"TL","Spanish",6,4.20469261939097,"All",1.17865499634165
"4348","8/10/2013",5.75,1.5,10,2013,141250,1,"D",28.795,0.12,682,51,"TL","Spanish",0,3.95124371858143,"All",0.916290731874155
"4349","8/10/2013",10.5,1,10,2013,143251,1,"D",28.8,0.12,1,8,"TL","Spanish",0,2.19722457733622,"All",0.693147180559945
"4350","8/10/2013",16.63,1.25,10,2013,140252,1,"D",28.7899995,0.12,277,8,"TL","Spanish",0,2.19722457733622,"All",0.810930216216329
"4351","9/10/2013",7,2,10,2013,135253,1,"I",28.815,0.2,801,46,"TL","Spanish",5,3.85014760171006,"All",1.09861228866811
"4352","9/10/2013",14.29,0.583333333,10,2013,140251,1,"I",28.855,0.2,752,3,"TL","Spanish",0,1.38629436111989,"All",0.459532329167914
"4353","9/10/2013",17.75,1.5,10,2013,140251,1,"I",28.865,0.2,752,40,"TL","Spanish",5,3.71357206670431,"All",0.916290731874155
"4354","9/10/2013",4.63,1.25,10,2013,141250,1,"D",28.8449995,0.2,682,41,"TL","Spanish",0,3.73766961828337,"All",0.810930216216329
"4355","10/10/2013",6.75,1.5,10,2013,141250,1,"I",28.8349995,0.3,682,26,"TL","Spanish",3,3.29583686600433,"All",0.916290731874155
"4356","10/10/2013",5.5,1,10,2013,141250,1,"D",28.8349995,0.3,682,21,"TL","Spanish",0,3.09104245335832,"All",0.693147180559945
"4357","10/10/2013",7.38,0.75,10,2013,142251,1,"D",28.89,0.3,31,6,"TL","Spanish",0,1.94591014905531,"All",0.559615787935423
"4358","10/10/2013",8.25,0.5,10,2013,141250,1,"D",28.76,0.3,682,7,"TL","Spanish",0,2.07944154167984,"All",0.405465108108164
"4359","10/10/2013",12.5,1,10,2013,140251,1,"D",28.7499995,0.3,752,3,"TL","Spanish",0,1.38629436111989,"All",0.693147180559945
"4360","11/10/2013",6.58,1.166666667,10,2013,135253,1,"I",28.6099985,0.41,801,13,"TL","Spanish",2,2.63905732961526,"All",0.773189888387328
"4361","11/10/2013",8.5,1,10,2013,135253,1,"I",28.6099985,0.41,801,17,"TL","Spanish",0,2.89037175789616,"All",0.693147180559945
"4362","11/10/2013",10.5,1,10,2013,135253,1,"I",28.6099985,0.41,801,5,"TL","Spanish",0,1.79175946922805,"All",0.693147180559945
"4363","11/10/2013",18,2,10,2013,140251,1,"I",28.6599995,0.41,752,16,"TL","Spanish",5,2.83321334405622,"All",1.09861228866811
"4364","11/10/2013",6.5,1,10,2013,141250,1,"D",28.815,0.41,682,20,"TL","Spanish",0,3.04452243772342,"All",0.693147180559945
"4365","11/10/2013",10.5,1,10,2013,140251,1,"D",28.779999,0.41,752,20,"TL","Spanish",0,3.04452243772342,"All",0.693147180559945
"4366","11/10/2013",15.5,1,10,2013,135253,1,"D",28.6099985,0.41,801,7,"TL","Spanish",0,2.07944154167984,"All",0.693147180559945
"4367","11/10/2013",17.25,0.5,10,2013,135253,1,"D",28.6099985,0.41,801,7,"TL","Spanish",0,2.07944154167984,"All",0.405465108108164
"4368","12/10/2013",6.83,1.666666667,10,2013,145242,1,"I",28.2249995,0.52,242,6,"TL","Spanish",0,1.94591014905531,"All",0.980829253136726
"4369","12/10/2013",9.42,0.833333333,10,2013,150241,1,"I",28.2499995,0.52,226,4,"TL","Spanish",0,1.6094379124341,"All",0.606135803388497
"4370","12/10/2013",11.38,0.75,10,2013,150241,1,"I",28.25,0.52,226,0,"TL","Spanish",0,0,"All",0.559615787935423
"4371","12/10/2013",16.88,3.75,10,2013,145240,1,"I",28.19,0.52,92,49,"TL","Spanish",0,3.91202300542815,"All",1.55814461804655
"4372","12/10/2013",5.54,1.083333333,10,2013,131254,1,"D",28.74,0.52,355,94,"TL","Spanish",0,4.55387689160054,"All",0.7339691749202
"4373","12/10/2013",17.5,1,10,2013,131254,1,"D",28.74,0.52,355,93,"TL","Spanish",0,4.54329478227,"All",0.693147180559945
"4374","13/10/2013",7.08,2.166666667,10,2013,142245,1,"I",28.6449995,0.64,674,100,"TL","Spanish",5,4.61512051684126,"All",1.15267951004365
"4375","13/10/2013",12.63,1.25,10,2013,142245,1,"I",28.6449995,0.64,674,31,"TL","Spanish",3,3.46573590279973,"All",0.810930216216329
"4376","13/10/2013",18.13,2.25,10,2013,142245,1,"I",28.6449995,0.64,674,17,"TL","Spanish",5,2.89037175789616,"All",1.17865499634165
"4377","13/10/2013",5.5,1,10,2013,131254,1,"D",28.91,0.64,355,131,"TL","Spanish",0,4.88280192258637,"All",0.693147180559945
"4378","13/10/2013",8.5,1,10,2013,131254,1,"D",28.91,0.64,355,28,"TL","Spanish",0,3.36729582998647,"All",0.693147180559945
"4379","13/10/2013",17.5,1,10,2013,131254,1,"D",28.91,0.64,355,57,"TL","Spanish",0,4.06044301054642,"All",0.693147180559945
"4380","14/10/2013",7.21,2.416666667,10,2013,142245,1,"I",29.4299995,0.74,674,31,"TL","Spanish",8,3.46573590279973,"All",1.22866541701387
"4381","14/10/2013",15.5,1,10,2013,145242,1,"I",28.8399995,0.74,242,11,"TL","Spanish",0,2.484906649788,"All",0.693147180559945
"4382","14/10/2013",18,2,10,2013,150241,1,"I",28.59,0.74,226,26,"TL","Spanish",3,3.29583686600433,"All",1.09861228866811
"4383","14/10/2013",5.5,1,10,2013,131254,1,"D",29.26,0.74,355,35,"TL","Spanish",0,3.58351893845611,"All",0.693147180559945
"4384","14/10/2013",10.5,1,10,2013,130255,1,"D",29.2075,0.74,106,17,"TL","Spanish",0,2.89037175789616,"All",0.693147180559945
"4385","15/10/2013",7.83,3.666666667,10,2013,150241,1,"I",28.78,0.83,226,37,"TL","Spanish",0,3.63758615972639,"All",1.54044504101858
"4386","15/10/2013",14.13,2.25,10,2013,150241,1,"I",28.78,0.83,226,12,"TL","Spanish",0,2.56494935746154,"All",1.17865499634165
"4387","15/10/2013",17.88,1.75,10,2013,150241,1,"I",28.78,0.83,226,2,"TL","Spanish",0,1.09861228866811,"All",1.01160091167848
"4388","16/10/2013",7.17,2.333333333,10,2013,142245,1,"I",28.7549995,0.91,674,36,"TL","Spanish",5,3.61091791264422,"All",1.20397280422594
"4389","16/10/2013",15.5,1,10,2013,141250,1,"I",28.9349995,0.91,682,4,"TL","Spanish",1,1.6094379124341,"All",0.693147180559945
"4390","16/10/2013",18,2,10,2013,140251,1,"I",28.909999,0.91,752,25,"TL","Spanish",3,3.25809653802148,"All",1.09861228866811
"4391","16/10/2013",9.5,1,10,2013,140252,1,"D",29.0599995,0.91,277,21,"TL","Spanish",0,3.09104245335832,"All",0.693147180559945
"4392","16/10/2013",10.5,1,10,2013,140251,1,"D",28.9799995,0.91,752,4,"TL","Spanish",0,1.6094379124341,"All",0.693147180559945
"4393","16/10/2013",13.25,0.5,10,2013,141250,1,"D",28.9799995,0.91,682,5,"TL","Spanish",0,1.79175946922805,"All",0.405465108108164
"4394","16/10/2013",16.5,1,10,2013,143245,1,"D",28.82,0.91,154,37,"TL","Spanish",0,3.63758615972639,"All",0.693147180559945
"4395","17/10/2013",6.5,1,10,2013,142245,1,"I",28.71,0.96,674,12,"TL","Spanish",5,2.56494935746154,"All",0.693147180559945
"4396","17/10/2013",16.13,2.25,10,2013,150241,1,"I",28.61,0.96,226,5,"TL","Spanish",0,1.79175946922805,"All",1.17865499634165
"4397","17/10/2013",19.25,0.5,10,2013,145242,1,"I",28.5649985,0.96,242,8,"TL","Spanish",0,2.19722457733622,"All",0.405465108108164
"4398","18/10/2013",6.83,1.666666667,10,2013,140251,1,"I",29.17,0.99,752,24,"TL","Spanish",3,3.2188758248682,"All",0.980829253136726
"4399","18/10/2013",12.25,0.5,10,2013,135253,1,"I",29.2249985,0.99,801,4,"TL","Spanish",0,1.6094379124341,"All",0.405465108108164
"4400","18/10/2013",17.5,3,10,2013,140251,1,"I",29.09,0.99,752,14,"TL","Spanish",3,2.70805020110221,"All",1.38629436111989
"4401","18/10/2013",5.75,1.5,10,2013,141250,1,"D",29.05,0.99,682,60,"TL","Spanish",0,4.11087386417331,"All",0.916290731874155
"4402","18/10/2013",8.5,1,10,2013,141250,1,"D",29.05,0.99,682,16,"TL","Spanish",0,2.83321334405622,"All",0.693147180559945
"4403","18/10/2013",10.5,1,10,2013,141250,1,"D",29.155,0.99,682,9,"TL","Spanish",0,2.30258509299405,"All",0.693147180559945
"4404","19/10/2013",6.88,1.75,10,2013,135253,1,"I",29.4599995,1,801,68,"TL","Spanish",3,4.23410650459726,"All",1.01160091167848
"4405","19/10/2013",11.38,0.75,10,2013,140252,1,"I",29.3,1,277,2,"TL","Spanish",0,1.09861228866811,"All",0.559615787935423
"4406","19/10/2013",13.25,0.5,10,2013,140252,1,"I",29.3,1,277,0,"TL","Spanish",0,0,"All",0.405465108108164
"4407","19/10/2013",18.25,2.5,10,2013,140252,1,"I",29.3,1,277,24,"TL","Spanish",4,3.2188758248682,"All",1.25276296849537
"4408","19/10/2013",5.75,1.5,10,2013,141250,1,"D",29.235,1,682,94,"TL","Spanish",0,4.55387689160054,"All",0.916290731874155
"4409","19/10/2013",9.5,1,10,2013,140251,1,"D",29.3699995,1,752,18,"TL","Spanish",0,2.94443897916644,"All",0.693147180559945
"4410","19/10/2013",16.75,1.5,10,2013,141250,1,"D",29.315,1,682,53,"TL","Spanish",0,3.98898404656427,"All",0.916290731874155
"4411","20/10/2013",6.88,1.75,10,2013,135253,1,"I",29.4749995,0.98,801,34,"TL","Spanish",3,3.55534806148941,"All",1.01160091167848
"4412","20/10/2013",18.25,2.5,10,2013,131254,1,"I",29.63,0.98,355,25,"TL","Spanish",0,3.25809653802148,"All",1.25276296849537
"4413","20/10/2013",5.75,1.5,10,2013,141250,1,"D",29.329999,0.98,682,52,"TL","Spanish",0,3.97029191355212,"All",0.916290731874155
"4414","20/10/2013",16.63,1.25,10,2013,131254,1,"D",29.63,0.98,355,22,"TL","Spanish",0,3.13549421592915,"All",0.810930216216329
"4415","21/10/2013",6.92,1.833333333,10,2013,130255,1,"I",29.625,0.95,106,7,"TL","Spanish",1,2.07944154167984,"All",1.04145387471051
"4416","21/10/2013",12.38,0.75,10,2013,125261,1,"I",29.63,0.95,47,3,"TL","Spanish",0,1.38629436111989,"All",0.559615787935423
"4417","21/10/2013",18,2,10,2013,125261,1,"I",29.63,0.95,47,8,"TL","Spanish",0,2.19722457733622,"All",1.09861228866811
"4418","21/10/2013",5.75,1.5,10,2013,131254,1,"D",29.609999,0.95,355,29,"TL","Spanish",0,3.40119738166216,"All",0.916290731874155
"4419","22/10/2013",6.88,1.75,10,2013,135253,1,"I",29.379999,0.9,801,55,"TL","Spanish",5,4.02535169073515,"All",1.01160091167848
"4420","22/10/2013",13.13,2.25,10,2013,141250,1,"I",29.38,0.9,682,4,"TL","Spanish",0,1.6094379124341,"All",1.17865499634165
"4421","22/10/2013",18,2,10,2013,140252,1,"I",29.4099995,0.9,277,26,"TL","Spanish",4,3.29583686600433,"All",1.09861228866811
"4422","22/10/2013",5.5,1,10,2013,135253,1,"D",29.379999,0.9,801,10,"TL","Spanish",0,2.39789527279837,"All",0.693147180559945
"4423","23/10/2013",7.38,2.75,10,2013,135253,1,"I",29.51,0.83,801,102,"TL","Spanish",3,4.63472898822964,"All",1.32175583998232
"4424","23/10/2013",5.5,1,10,2013,141250,1,"D",29.4549995,0.83,682,52,"TL","Spanish",0,3.97029191355212,"All",0.693147180559945
"4425","23/10/2013",10.5,1,10,2013,140251,1,"D",29.5099995,0.83,752,34,"TL","Spanish",0,3.55534806148941,"All",0.693147180559945
"4426","23/10/2013",16.75,1.5,10,2013,140252,1,"D",29.5599985,0.83,277,12,"TL","Spanish",0,2.56494935746154,"All",0.916290731874155
"4427","24/10/2013",5.75,1.5,10,2013,141250,1,"D",29.525,0.76,682,56,"TL","Spanish",0,4.04305126783455,"All",0.916290731874155
"4428","24/10/2013",8.5,1,10,2013,140251,1,"D",29.56,0.76,752,28,"TL","Spanish",0,3.36729582998647,"All",0.693147180559945
"4429","25/10/2013",5.5,1,10,2013,135253,1,"D",29.705,0.67,801,41,"TL","Spanish",0,3.73766961828337,"All",0.693147180559945
"4430","25/10/2013",7.5,1,10,2013,135253,1,"D",29.705,0.67,801,7,"TL","Spanish",0,2.07944154167984,"All",0.693147180559945
"4431","25/10/2013",10.5,1,10,2013,140252,1,"D",29.86,0.67,277,18,"TL","Spanish",0,2.94443897916644,"All",0.693147180559945
"4432","25/10/2013",5.5,1,10,2013,141250,1,"D",29.584999,0.67,682,34,"TL","Spanish",0,3.55534806148941,"All",0.693147180559945
"4433","26/10/2013",5.63,1.25,10,2013,141250,1,"D",29.535,0.58,682,49,"TL","Spanish",0,3.91202300542815,"All",0.810930216216329
"4434","26/10/2013",7.5,1,10,2013,142251,1,"D",29.56,0.58,31,18,"TL","Spanish",0,2.94443897916644,"All",0.693147180559945
"4435","26/10/2013",16.75,1.5,10,2013,143255,1,"D",29.68,0.58,3,96,"TL","Spanish",0,4.57471097850338,"All",0.916290731874155
"4436","27/10/2013",5.5,1,10,2013,141250,1,"D",29.51,0.48,682,12,"TL","Spanish",0,2.56494935746154,"All",0.693147180559945
"4437","27/10/2013",16.75,1.5,10,2013,143245,1,"D",29.5199995,0.48,154,15,"TL","Spanish",0,2.77258872223978,"All",0.916290731874155
"4438","28/10/2013",5.13,0.25,10,2013,141250,1,"D",29.6249995,0.39,682,20,"TL","Spanish",0,3.04452243772342,"All",0.22314355131421
"4439","28/10/2013",8.38,0.75,10,2013,140251,1,"D",29.659999,0.39,752,9,"TL","Spanish",0,2.30258509299405,"All",0.559615787935423
"4440","28/10/2013",16.75,1.5,10,2013,143245,1,"D",29.5449995,0.39,154,5,"TL","Spanish",0,1.79175946922805,"All",0.916290731874155
"4441","29/10/2013",5.5,1,10,2013,141250,1,"D",29.7749985,0.3,682,5,"TL","Spanish",0,1.79175946922805,"All",0.693147180559945
